	Date	Team	Team_ID	Conf	Conf_ID	G	MP	FG	FGA	FG%	2P	2PA	2P%	3P	3PA	3P%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	PTS/G	WL	WLC	Team.1	Team_ID.1	Conf.1	Conf_ID.1	G.1	MP.1	FG.1	FGA.1	FG%.1	2P.1	2PA.1	2P%.1	3P.1	3PA.1	3P%.1	FT.1	FTA.1	FT%.1	ORB.1	DRB.1	TRB.1	AST.1	STL.1	BLK.1	TOV.1	PF.1	PTS.1	PTS/G.1	WL.1	WLC.1	Score	Score.1
232	2018	notre-dame	1026	acc	3	36.0	7275.0	945	2131	.443	645	1293	.499	300	838	.358	508	670	.758	384	940	1324	520	208	131	355	470	2698	74.9	.583	.444	virginia-tech	1038	acc	3	33.0	6675.0	931	1865	.499	642	1120	.573	289	745	.388	483	681	.709	246	832	1078	542	191	74	395	523	2634	79.8	.636	.556	71	65
233	2018	boston-college	1036	acc	3	35.0	7075.0	948	2105	.450	650	1274	.510	298	831	.359	479	646	.741	369	924	1293	492	175	110	441	570	2673	76.4	.543	.389	clemson	1033	acc	3	35.0	7050.0	899	1971	.456	611	1185	.516	288	786	.366	498	660	.755	313	943	1256	463	198	169	414	564	2584	73.8	.714	.611	82	90
234	2018	notre-dame	1026	acc	3	36.0	7275.0	945	2131	.443	645	1293	.499	300	838	.358	508	670	.758	384	940	1324	520	208	131	355	470	2698	74.9	.583	.444	duke	1025	acc	3	37.0	7450.0	1125	2288	.492	816	1457	.560	309	831	.372	562	791	.710	496	1023	1519	648	275	185	460	574	3121	84.4	.784	.722	70	88
235	2018	north-carolina	1028	acc	3	37.0	7425.0	1105	2417	.457	800	1568	.510	305	849	.359	503	677	.743	511	1059	1570	674	213	151	445	587	3018	81.6	.703	.611	miami-fl	1029	acc	3	32.0	6450.0	875	1881	.465	628	1203	.522	247	678	.364	362	547	.662	318	795	1113	424	210	130	367	518	2361	73.8	.688	.611	82	65
236	2018	louisville	1027	acc	3	36.0	7300.0	969	2140	.453	689	1386	.497	280	754	.371	503	683	.736	358	959	1317	489	251	217	425	585	2721	75.6	.611	.500	virginia	1024	acc	3	34.0	6825.0	848	1844	.460	601	1199	.501	247	645	.383	340	451	.754	282	817	1099	458	232	124	290	480	2283	67.1	.912	.944	58	75
237	2018	north-carolina	1028	acc	3	37.0	7425.0	1105	2417	.457	800	1568	.510	305	849	.359	503	677	.743	511	1059	1570	674	213	151	445	587	3018	81.6	.703	.611	duke	1025	acc	3	37.0	7450.0	1125	2288	.492	816	1457	.560	309	831	.372	562	791	.710	496	1023	1519	648	275	185	460	574	3121	84.4	.784	.722	74	69
238	2018	clemson	1033	acc	3	35.0	7050.0	899	1971	.456	611	1185	.516	288	786	.366	498	660	.755	313	943	1256	463	198	169	414	564	2584	73.8	.714	.611	virginia	1024	acc	3	34.0	6825.0	848	1844	.460	601	1199	.501	247	645	.383	340	451	.754	282	817	1099	458	232	124	290	480	2283	67.1	.912	.944	58	64
239	2018	north-carolina	1028	acc	3	37.0	7425.0	1105	2417	.457	800	1568	.510	305	849	.359	503	677	.743	511	1059	1570	674	213	151	445	587	3018	81.6	.703	.611	virginia	1024	acc	3	34.0	6825.0	848	1844	.460	601	1199	.501	247	645	.383	340	451	.754	282	817	1099	458	232	124	290	480	2283	67.1	.912	.944	63	71
240	2018	vanderbilt	1045	sec	4	32.0	6450.0	775	1775	.437	486	956	.508	289	819	.353	477	642	.743	312	769	1081	392	154	108	379	632	2316	72.4	.375	.333	georgia	1042	sec	4	33.0	6700.0	767	1825	.420	566	1193	.474	201	632	.318	512	732	.699	406	895	1301	402	126	156	420	533	2247	68.1	.545	.389	62	78
241	2018	mississippi	1044	sec	4	32.0	6500.0	841	1999	.421	590	1211	.487	251	788	.319	493	675	.730	395	820	1215	468	200	131	365	609	2426	75.8	.375	.278	south-carolina	1049	sec	4	33.0	6650.0	756	1899	.398	516	1191	.433	240	708	.339	561	800	.701	415	813	1228	423	180	105	455	662	2313	70.1	.515	.389	84	85
242	2018	south-carolina	1049	sec	4	33.0	6650.0	756	1899	.398	516	1191	.433	240	708	.339	561	800	.701	415	813	1228	423	180	105	455	662	2313	70.1	.515	.389	arkansas	1040	sec	4	35.0	7075.0	1005	2119	.474	736	1438	.512	269	681	.395	540	793	.681	351	857	1208	501	218	163	381	700	2819	80.5	.657	.556	64	69
243	2018	louisiana-state	1041	sec	4	33.0	6625.0	916	1926	.476	648	1152	.563	268	774	.346	459	628	.731	317	784	1101	467	252	110	382	585	2559	77.5	.545	.444	mississippi-state	1050	sec	4	37.0	7450.0	1000	2151	.465	744	1349	.552	256	802	.319	460	666	.691	398	937	1335	491	243	198	483	614	2716	73.4	.676	.500	77	80
244	2018	georgia	1042	sec	4	33.0	6700.0	767	1825	.420	566	1193	.474	201	632	.318	512	732	.699	406	895	1301	402	126	156	420	533	2247	68.1	.545	.389	missouri	1052	sec	4	33.0	6650.0	794	1765	.450	488	966	.505	306	799	.383	505	688	.734	333	892	1225	443	170	140	469	594	2399	72.7	.606	.556	62	60
245	2018	alabama	1046	sec	4	36.0	7200.0	910	1975	.461	681	1273	.535	229	702	.326	555	828	.670	360	930	1290	458	228	192	513	676	2604	72.3	.556	.444	texas-am	1043	sec	4	35.0	7000.0	976	2121	.460	746	1421	.525	230	700	.329	449	679	.661	432	1018	1450	538	190	209	476	574	2631	75.2	.629	.500	71	70
246	2018	alabama	1046	sec	4	36.0	7200.0	910	1975	.461	681	1273	.535	229	702	.326	555	828	.670	360	930	1290	458	228	192	513	676	2604	72.3	.556	.444	auburn	1051	sec	4	34.0	6800.0	906	2102	.431	582	1194	.487	324	908	.357	647	836	.774	407	883	1290	481	252	180	411	672	2783	81.9	.765	.722	81	63
247	2018	arkansas	1040	sec	4	35.0	7075.0	1005	2119	.474	736	1438	.512	269	681	.395	540	793	.681	351	857	1208	501	218	163	381	700	2819	80.5	.657	.556	florida	1047	sec	4	34.0	6875.0	893	2065	.432	585	1233	.474	308	832	.370	483	673	.718	367	831	1198	445	237	164	335	591	2577	75.8	.618	.611	80	72
248	2018	georgia	1042	sec	4	33.0	6700.0	767	1825	.420	566	1193	.474	201	632	.318	512	732	.699	406	895	1301	402	126	156	420	533	2247	68.1	.545	.389	kentucky	1039	sec	4	37.0	7425.0	998	2115	.472	803	1569	.512	195	546	.357	649	930	.698	441	990	1431	489	208	176	480	702	2840	76.8	.703	.556	49	62
249	2018	mississippi-state	1050	sec	4	37.0	7450.0	1000	2151	.465	744	1349	.552	256	802	.319	460	666	.691	398	937	1335	491	243	198	483	614	2716	73.4	.676	.500	tennessee	1048	sec	4	35.0	7050.0	885	2012	.440	612	1294	.473	273	718	.380	541	715	.757	404	858	1262	550	222	156	422	680	2584	73.8	.743	.722	59	62
250	2018	alabama	1046	sec	4	36.0	7200.0	910	1975	.461	681	1273	.535	229	702	.326	555	828	.670	360	930	1290	458	228	192	513	676	2604	72.3	.556	.444	kentucky	1039	sec	4	37.0	7425.0	998	2115	.472	803	1569	.512	195	546	.357	649	930	.698	441	990	1431	489	208	176	480	702	2840	76.8	.703	.556	63	86
251	2018	arkansas	1040	sec	4	35.0	7075.0	1005	2119	.474	736	1438	.512	269	681	.395	540	793	.681	351	857	1208	501	218	163	381	700	2819	80.5	.657	.556	tennessee	1048	sec	4	35.0	7050.0	885	2012	.440	612	1294	.473	273	718	.380	541	715	.757	404	858	1262	550	222	156	422	680	2584	73.8	.743	.722	66	84
252	2018	kentucky	1039	sec	4	37.0	7425.0	998	2115	.472	803	1569	.512	195	546	.357	649	930	.698	441	990	1431	489	208	176	480	702	2840	76.8	.703	.556	tennessee	1048	sec	4	35.0	7050.0	885	2012	.440	612	1294	.473	273	718	.380	541	715	.757	404	858	1262	550	222	156	422	680	2584	73.8	.743	.722	77	72
253	2018	arizona-state	1058	pac-12	5	32.0	6450.0	888	1920	.463	600	1127	.532	288	793	.363	581	793	.733	315	811	1126	458	209	114	343	604	2645	82.7	.625	.444	colorado	1061	pac-12	5	32.0	6475.0	810	1839	.440	569	1167	.488	241	672	.359	446	612	.729	324	876	1200	409	140	122	451	619	2307	72.1	.531	.444	85	97
254	2018	washington-state	1062	pac-12	5	31.0	6250.0	801	1795	.446	460	890	.517	341	905	.377	327	444	.736	258	749	1007	450	164	71	421	532	2270	73.2	.387	.222	oregon	1055	pac-12	5	36.0	7300.0	986	2155	.458	662	1247	.531	324	908	.357	521	683	.763	372	890	1262	556	248	152	434	712	2817	78.3	.639	.556	62	64
255	2018	california	1060	pac-12	5	32.0	6425.0	767	1887	.406	619	1369	.452	148	518	.286	484	717	.675	426	714	1140	313	220	154	470	648	2166	67.7	.250	.111	stanford	1057	pac-12	5	35.0	7050.0	925	2007	.461	692	1375	.503	233	632	.369	572	835	.685	395	973	1368	469	183	122	525	633	2655	75.9	.543	.611	58	76
256	2018	oregon-state	1059	pac-12	5	32.0	6500.0	830	1779	.467	638	1196	.533	192	583	.329	487	688	.708	332	787	1119	475	212	116	424	642	2339	73.1	.500	.389	washington	1063	pac-12	5	34.0	6875.0	900	1963	.458	670	1299	.516	230	664	.346	505	720	.701	328	786	1114	398	274	177	453	640	2535	74.6	.618	.556	69	66
257	2018	colorado	1061	pac-12	5	32.0	6475.0	810	1839	.440	569	1167	.488	241	672	.359	446	612	.729	324	876	1200	409	140	122	451	619	2307	72.1	.531	.444	arizona	1053	pac-12	5	35.0	7100.0	1009	2003	.504	772	1361	.567	237	642	.369	563	741	.760	353	924	1277	531	173	158	426	603	2818	80.5	.771	.778	67	83
258	2018	oregon-state	1059	pac-12	5	32.0	6500.0	830	1779	.467	638	1196	.533	192	583	.329	487	688	.708	332	787	1119	475	212	116	424	642	2339	73.1	.500	.389	southern-california	1064	pac-12	5	36.0	7300.0	1022	2174	.470	726	1386	.524	296	788	.376	458	649	.706	369	883	1252	569	228	145	383	568	2798	77.7	.667	.667	48	61
259	2018	stanford	1057	pac-12	5	35.0	7050.0	925	2007	.461	692	1375	.503	233	632	.369	572	835	.685	395	973	1368	469	183	122	525	633	2655	75.9	.543	.611	ucla	1056	pac-12	5	33.0	6750.0	927	2014	.460	617	1201	.514	310	813	.381	515	715	.720	337	946	1283	495	184	131	399	592	2679	81.2	.636	.611	77	88
260	2018	oregon	1055	pac-12	5	36.0	7300.0	986	2155	.458	662	1247	.531	324	908	.357	521	683	.763	372	890	1262	556	248	152	434	712	2817	78.3	.639	.556	utah	1054	pac-12	5	35.0	7050.0	876	1903	.460	554	1033	.536	322	870	.370	497	655	.759	268	906	1174	532	180	115	414	567	2571	73.5	.657	.611	68	66
261	2018	ucla	1056	pac-12	5	33.0	6750.0	927	2014	.460	617	1201	.514	310	813	.381	515	715	.720	337	946	1283	495	184	131	399	592	2679	81.2	.636	.611	arizona	1053	pac-12	5	35.0	7100.0	1009	2003	.504	772	1361	.567	237	642	.369	563	741	.760	353	924	1277	531	173	158	426	603	2818	80.5	.771	.778	67	78
262	2018	oregon	1055	pac-12	5	36.0	7300.0	986	2155	.458	662	1247	.531	324	908	.357	521	683	.763	372	890	1262	556	248	152	434	712	2817	78.3	.639	.556	southern-california	1064	pac-12	5	36.0	7300.0	1022	2174	.470	726	1386	.524	296	788	.376	458	649	.706	369	883	1252	569	228	145	383	568	2798	77.7	.667	.667	54	74
263	2018	southern-california	1064	pac-12	5	36.0	7300.0	1022	2174	.470	726	1386	.524	296	788	.376	458	649	.706	369	883	1252	569	228	145	383	568	2798	77.7	.667	.667	arizona	1053	pac-12	5	35.0	7100.0	1009	2003	.504	772	1361	.567	237	642	.369	563	741	.760	353	924	1277	531	173	158	426	603	2818	80.5	.771	.778	61	75
264	2018	oklahoma	1067	big-12	6	32.0	6475.0	954	2063	.462	654	1227	.533	300	836	.359	510	684	.746	339	890	1229	479	208	151	428	551	2718	84.9	.563	.444	oklahoma-state	1071	big-12	6	36.0	7250.0	959	2224	.431	663	1373	.483	296	851	.348	543	717	.757	463	885	1348	514	237	143	466	692	2757	76.6	.583	.444	60	71
265	2018	iowa-state	1066	big-12	6	31.0	6250.0	817	1870	.437	583	1217	.479	234	653	.358	390	557	.700	338	796	1134	423	149	129	369	508	2258	72.8	.419	.222	texas	1070	big-12	6	34.0	7050.0	882	2010	.439	637	1244	.512	245	766	.320	441	663	.665	361	856	1217	394	209	168	399	547	2450	72.1	.559	.444	64	68
266	2018	oklahoma-state	1071	big-12	6	36.0	7250.0	959	2224	.431	663	1373	.483	296	851	.348	543	717	.757	463	885	1348	514	237	143	466	692	2757	76.6	.583	.444	kansas	1065	big-12	6	39.0	7825.0	1165	2366	.492	774	1392	.556	391	974	.401	453	640	.708	381	1007	1388	649	254	160	456	597	3174	81.4	.795	.722	68	82
267	2018	texas-christian	1073	big-12	6	33.0	6725.0	979	1973	.496	705	1279	.551	274	694	.395	476	674	.706	368	833	1201	615	214	119	419	553	2708	82.1	.636	.500	kansas-state	1072	big-12	6	37.0	7425.0	937	2025	.463	683	1280	.534	254	745	.341	502	684	.734	304	832	1136	510	294	110	423	684	2630	71.1	.676	.556	64	66
268	2018	texas	1070	big-12	6	34.0	7050.0	882	2010	.439	637	1244	.512	245	766	.320	441	663	.665	361	856	1217	394	209	168	399	547	2450	72.1	.559	.444	texas-tech	1074	big-12	6	37.0	7450.0	964	2096	.460	712	1394	.511	252	702	.359	579	823	.704	407	925	1332	529	262	158	454	669	2759	74.6	.730	.611	69	73
269	2018	baylor	1069	big-12	6	34.0	6875.0	941	2007	.469	724	1399	.518	217	608	.357	470	640	.734	400	892	1292	516	185	152	463	608	2571	75.6	.559	.444	west-virginia	1068	big-12	6	37.0	7425.0	1036	2374	.436	714	1463	.488	322	911	.353	570	744	.766	521	880	1401	561	301	192	420	798	2964	80.1	.703	.611	65	78
270	2018	kansas-state	1072	big-12	6	37.0	7425.0	937	2025	.463	683	1280	.534	254	745	.341	502	684	.734	304	832	1136	510	294	110	423	684	2630	71.1	.676	.556	kansas	1065	big-12	6	39.0	7825.0	1165	2366	.492	774	1392	.556	391	974	.401	453	640	.708	381	1007	1388	649	254	160	456	597	3174	81.4	.795	.722	67	83
271	2018	west-virginia	1068	big-12	6	37.0	7425.0	1036	2374	.436	714	1463	.488	322	911	.353	570	744	.766	521	880	1401	561	301	192	420	798	2964	80.1	.703	.611	texas-tech	1074	big-12	6	37.0	7450.0	964	2096	.460	712	1394	.511	252	702	.359	579	823	.704	407	925	1332	529	262	158	454	669	2759	74.6	.730	.611	66	63
272	2018	west-virginia	1068	big-12	6	37.0	7425.0	1036	2374	.436	714	1463	.488	322	911	.353	570	744	.766	521	880	1401	561	301	192	420	798	2964	80.1	.703	.611	kansas	1065	big-12	6	39.0	7825.0	1165	2366	.492	774	1392	.556	391	974	.401	453	640	.708	381	1007	1388	649	254	160	456	597	3174	81.4	.795	.722	70	81
273	2019	butler	1001	big-east	1	33.0	6650.0	861	1934	.445	569	1107	.514	292	827	.353	360	488	.738	288	771	1059	434	193	62	359	593	2374	71.9	.485	.389	providence	1003	big-east	1	34.0	6925.0	835	1973	.423	610	1283	.475	225	690	.326	533	771	.691	399	842	1241	491	253	136	445	600	2428	71.4	.529	.389	57	80
274	2019	depaul	1007	big-east	1	36.0	7250.0	1009	2143	.471	768	1440	.533	241	703	.343	562	773	.727	396	950	1346	513	227	117	488	630	2821	78.4	.528	.389	st-johns-ny	1004	big-east	1	34.0	6875.0	944	2100	.450	655	1291	.507	289	809	.357	446	620	.719	264	855	1119	472	302	111	357	650	2623	77.1	.618	.444	74	82
275	2019	st-johns-ny	1004	big-east	1	34.0	6875.0	944	2100	.450	655	1291	.507	289	809	.357	446	620	.719	264	855	1119	472	302	111	357	650	2623	77.1	.618	.444	marquette	1009	big-east	1	34.0	6875.0	893	1969	.454	574	1147	.500	319	822	.388	524	692	.757	331	961	1292	456	168	145	467	635	2629	77.3	.706	.667	54	86
276	2019	georgetown	1002	big-east	1	33.0	6775.0	894	2017	.443	625	1260	.496	269	757	.355	568	771	.737	350	949	1299	542	198	131	443	581	2625	79.5	.576	.500	seton-hall	1006	big-east	1	34.0	6875.0	888	2021	.439	648	1280	.506	240	741	.324	492	697	.706	361	852	1213	459	235	132	423	638	2508	73.8	.588	.500	57	73
277	2019	providence	1003	big-east	1	34.0	6925.0	835	1973	.423	610	1283	.475	225	690	.326	533	771	.691	399	842	1241	491	253	136	445	600	2428	71.4	.529	.389	villanova	1000	big-east	1	36.0	7275.0	884	2019	.438	504	938	.537	380	1081	.352	506	695	.728	368	885	1253	503	194	106	388	580	2654	73.7	.722	.722	62	73
278	2019	creighton	1008	big-east	1	35.0	7100.0	980	2044	.479	608	1083	.561	372	961	.387	395	582	.679	288	907	1195	561	237	92	464	580	2727	77.9	.571	.500	xavier	1005	big-east	1	35.0	7100.0	922	1977	.466	677	1237	.547	245	740	.331	437	644	.679	371	911	1282	519	190	128	450	550	2526	72.2	.543	.500	61	63
279	2019	seton-hall	1006	big-east	1	34.0	6875.0	888	2021	.439	648	1280	.506	240	741	.324	492	697	.706	361	852	1213	459	235	132	423	638	2508	73.8	.588	.500	marquette	1009	big-east	1	34.0	6875.0	893	1969	.454	574	1147	.500	319	822	.388	524	692	.757	331	961	1292	456	168	145	467	635	2629	77.3	.706	.667	81	79
280	2019	xavier	1005	big-east	1	35.0	7100.0	922	1977	.466	677	1237	.547	245	740	.331	437	644	.679	371	911	1282	519	190	128	450	550	2526	72.2	.543	.500	villanova	1000	big-east	1	36.0	7275.0	884	2019	.438	504	938	.537	380	1081	.352	506	695	.728	368	885	1253	503	194	106	388	580	2654	73.7	.722	.722	67	71
281	2019	seton-hall	1006	big-east	1	34.0	6875.0	888	2021	.439	648	1280	.506	240	741	.324	492	697	.706	361	852	1213	459	235	132	423	638	2508	73.8	.588	.500	villanova	1000	big-east	1	36.0	7275.0	884	2019	.438	504	938	.537	380	1081	.352	506	695	.728	368	885	1253	503	194	106	388	580	2654	73.7	.722	.722	72	74
282	2019	northwestern	1020	big-ten	2	32.0	6450.0	735	1827	.402	502	1083	.464	233	744	.313	405	551	.735	278	808	1086	451	176	134	349	583	2108	65.9	.406	.200	illinois	1017	big-ten	2	33.0	6675.0	862	2001	.431	603	1250	.482	259	751	.345	415	591	.702	351	740	1091	446	245	86	435	700	2398	72.7	.364	.350	69	74
283	2019	nebraska	1021	big-ten	2	36.0	7225.0	916	2133	.429	646	1333	.485	270	800	.338	484	694	.697	379	899	1278	466	260	151	345	580	2586	71.8	.528	.300	rutgers	1023	big-ten	2	31.0	6250.0	771	1842	.419	580	1230	.472	191	612	.312	372	584	.637	391	819	1210	390	201	124	408	566	2105	67.9	.452	.350	68	61
284	2019	illinois	1017	big-ten	2	33.0	6675.0	862	2001	.431	603	1250	.482	259	751	.345	415	591	.702	351	740	1091	446	245	86	435	700	2398	72.7	.364	.350	iowa	1013	big-ten	2	35.0	7075.0	914	2006	.456	629	1224	.514	285	782	.364	627	849	.739	357	889	1246	542	211	112	427	565	2740	78.3	.657	.500	62	83
285	2019	nebraska	1021	big-ten	2	36.0	7225.0	916	2133	.429	646	1333	.485	270	800	.338	484	694	.697	379	899	1278	466	260	151	345	580	2586	71.8	.528	.300	maryland	1011	big-ten	2	34.0	6800.0	858	1909	.449	611	1202	.508	247	707	.349	466	627	.743	378	957	1335	447	148	163	437	526	2429	71.4	.676	.650	69	61
286	2019	penn-state	1022	big-ten	2	32.0	6475.0	791	1898	.417	569	1205	.472	222	693	.320	425	613	.693	382	792	1174	389	245	122	399	597	2229	69.7	.438	.350	minnesota	1019	big-ten	2	36.0	7225.0	887	2039	.435	696	1436	.485	191	603	.317	578	848	.682	402	912	1314	523	175	140	418	578	2543	70.6	.611	.450	72	77
287	2019	indiana	1016	big-ten	2	35.0	7100.0	919	2009	.457	708	1333	.531	211	676	.312	455	695	.655	341	931	1272	469	226	154	433	596	2504	71.5	.543	.400	ohio-state	1015	big-ten	2	35.0	7025.0	839	1931	.434	575	1157	.497	264	774	.341	477	650	.734	328	887	1215	494	206	85	438	623	2419	69.1	.571	.400	75	79
288	2019	iowa	1013	big-ten	2	35.0	7075.0	914	2006	.456	629	1224	.514	285	782	.364	627	849	.739	357	889	1246	542	211	112	427	565	2740	78.3	.657	.500	michigan	1018	big-ten	2	37.0	7400.0	941	2102	.448	654	1263	.518	287	839	.342	406	579	.701	299	1008	1307	512	225	149	334	514	2575	69.6	.811	.750	53	74
289	2019	ohio-state	1015	big-ten	2	35.0	7025.0	839	1931	.434	575	1157	.497	264	774	.341	477	650	.734	328	887	1215	494	206	85	438	623	2419	69.1	.571	.400	michigan-state	1012	big-ten	2	39.0	7850.0	1071	2230	.480	752	1386	.543	319	844	.378	564	749	.753	414	1166	1580	715	201	205	493	647	3025	77.6	.821	.800	70	77
290	2019	minnesota	1019	big-ten	2	36.0	7225.0	887	2039	.435	696	1436	.485	191	603	.317	578	848	.682	402	912	1314	523	175	140	418	578	2543	70.6	.611	.450	purdue	1014	big-ten	2	36.0	7300.0	967	2145	.451	602	1168	.515	365	977	.374	461	641	.719	421	920	1341	518	220	143	381	625	2760	76.7	.722	.800	75	73
291	2019	nebraska	1021	big-ten	2	36.0	7225.0	916	2133	.429	646	1333	.485	270	800	.338	484	694	.697	379	899	1278	466	260	151	345	580	2586	71.8	.528	.300	wisconsin	1010	big-ten	2	34.0	6925.0	874	1945	.449	633	1273	.497	241	672	.359	344	531	.648	283	914	1197	430	177	140	327	511	2333	68.6	.676	.700	62	66
292	2019	minnesota	1019	big-ten	2	36.0	7225.0	887	2039	.435	696	1436	.485	191	603	.317	578	848	.682	402	912	1314	523	175	140	418	578	2543	70.6	.611	.450	michigan	1018	big-ten	2	37.0	7400.0	941	2102	.448	654	1263	.518	287	839	.342	406	579	.701	299	1008	1307	512	225	149	334	514	2575	69.6	.811	.750	49	76
293	2019	wisconsin	1010	big-ten	2	34.0	6925.0	874	1945	.449	633	1273	.497	241	672	.359	344	531	.648	283	914	1197	430	177	140	327	511	2333	68.6	.676	.700	michigan-state	1012	big-ten	2	39.0	7850.0	1071	2230	.480	752	1386	.543	319	844	.378	564	749	.753	414	1166	1580	715	201	205	493	647	3025	77.6	.821	.800	55	67
294	2019	michigan	1018	big-ten	2	37.0	7400.0	941	2102	.448	654	1263	.518	287	839	.342	406	579	.701	299	1008	1307	512	225	149	334	514	2575	69.6	.811	.750	michigan-state	1012	big-ten	2	39.0	7850.0	1071	2230	.480	752	1386	.543	319	844	.378	564	749	.753	414	1166	1580	715	201	205	493	647	3025	77.6	.821	.800	60	65
295	2019	pittsburgh	1032	acc	3	33.0	6650.0	769	1841	.418	544	1161	.469	225	680	.331	543	779	.697	383	828	1211	387	227	126	448	611	2306	69.9	.424	.167	boston-college	1036	acc	3	31.0	6300.0	768	1808	.425	550	1121	.491	218	687	.317	442	633	.698	331	806	1137	382	159	103	378	509	2196	70.8	.452	.278	80	70
296	2019	notre-dame	1026	acc	3	33.0	6600.0	776	1973	.393	504	1110	.454	272	863	.315	442	594	.744	370	838	1208	423	179	148	306	455	2266	68.7	.424	.167	georgia-tech	1037	acc	3	32.0	6425.0	755	1714	.440	579	1141	.507	176	573	.307	405	588	.689	262	812	1074	433	221	166	459	560	2091	65.3	.438	.333	78	71
297	2019	wake-forest	1035	acc	3	31.0	6250.0	714	1812	.394	517	1172	.441	197	640	.308	494	681	.725	399	775	1174	329	150	77	417	555	2119	68.4	.355	.222	miami-fl	1029	acc	3	32.0	6425.0	805	1851	.435	537	1046	.513	268	805	.333	419	570	.735	291	770	1061	413	212	100	372	465	2297	71.8	.438	.278	71	79
298	2019	notre-dame	1026	acc	3	33.0	6600.0	776	1973	.393	504	1110	.454	272	863	.315	442	594	.744	370	838	1208	423	179	148	306	455	2266	68.7	.424	.167	louisville	1027	acc	3	34.0	6900.0	854	1967	.434	560	1107	.506	294	860	.342	534	687	.777	345	952	1297	458	149	99	412	591	2536	74.6	.588	.556	53	75
299	2019	clemson	1033	acc	3	34.0	6800.0	833	1857	.449	616	1196	.515	217	661	.328	456	623	.732	309	895	1204	410	223	154	450	552	2339	68.8	.588	.500	north-carolina-state	1030	acc	3	36.0	7250.0	1061	2319	.458	769	1489	.516	292	830	.352	468	661	.708	486	904	1390	539	257	138	449	691	2882	80.1	.667	.500	58	59
300	2019	pittsburgh	1032	acc	3	33.0	6650.0	769	1841	.418	544	1161	.469	225	680	.331	543	779	.697	383	828	1211	387	227	126	448	611	2306	69.9	.424	.167	syracuse	1031	acc	3	34.0	6825.0	808	1907	.424	534	1083	.493	274	824	.333	480	701	.685	363	811	1174	408	278	162	423	588	2370	69.7	.588	.556	59	73
301	2019	miami-fl	1029	acc	3	32.0	6425.0	805	1851	.435	537	1046	.513	268	805	.333	419	570	.735	291	770	1061	413	212	100	372	465	2297	71.8	.438	.278	virginia-tech	1038	acc	3	35.0	7050.0	893	1900	.470	566	1069	.529	327	831	.394	461	606	.761	310	832	1142	531	236	78	392	532	2574	73.5	.743	.667	56	71
302	2019	syracuse	1031	acc	3	34.0	6825.0	808	1907	.424	534	1083	.493	274	824	.333	480	701	.685	363	811	1174	408	278	162	423	588	2370	69.7	.588	.556	duke	1025	acc	3	38.0	7625.0	1157	2418	.478	879	1515	.580	278	903	.308	551	803	.686	495	1072	1567	606	346	257	488	595	3143	82.7	.842	.778	72	84
303	2019	virginia-tech	1038	acc	3	35.0	7050.0	893	1900	.470	566	1069	.529	327	831	.394	461	606	.761	310	832	1142	531	236	78	392	532	2574	73.5	.743	.667	florida-state	1034	acc	3	37.0	7500.0	960	2171	.442	688	1352	.509	272	819	.332	579	778	.744	418	973	1391	475	266	161	492	705	2771	74.9	.784	.722	63	65
304	2019	louisville	1027	acc	3	34.0	6900.0	854	1967	.434	560	1107	.506	294	860	.342	534	687	.777	345	952	1297	458	149	99	412	591	2536	74.6	.588	.556	north-carolina	1028	acc	3	36.0	7225.0	1118	2410	.464	806	1548	.521	312	862	.362	541	728	.743	477	1112	1589	678	252	120	473	611	3089	85.8	.806	.889	70	83
305	2019	north-carolina-state	1030	acc	3	36.0	7250.0	1061	2319	.458	769	1489	.516	292	830	.352	468	661	.708	486	904	1390	539	257	138	449	691	2882	80.1	.667	.500	virginia	1024	acc	3	38.0	7675.0	974	2056	.474	653	1243	.525	321	813	.395	445	598	.744	342	984	1326	544	211	149	342	542	2714	71.4	.921	.889	56	76
306	2019	duke	1025	acc	3	38.0	7625.0	1157	2418	.478	879	1515	.580	278	903	.308	551	803	.686	495	1072	1567	606	346	257	488	595	3143	82.7	.842	.778	north-carolina	1028	acc	3	36.0	7225.0	1118	2410	.464	806	1548	.521	312	862	.362	541	728	.743	477	1112	1589	678	252	120	473	611	3089	85.8	.806	.889	74	73
307	2019	florida-state	1034	acc	3	37.0	7500.0	960	2171	.442	688	1352	.509	272	819	.332	579	778	.744	418	973	1391	475	266	161	492	705	2771	74.9	.784	.722	virginia	1024	acc	3	38.0	7675.0	974	2056	.474	653	1243	.525	321	813	.395	445	598	.744	342	984	1326	544	211	149	342	542	2714	71.4	.921	.889	69	59
308	2019	florida-state	1034	acc	3	37.0	7500.0	960	2171	.442	688	1352	.509	272	819	.332	579	778	.744	418	973	1391	475	266	161	492	705	2771	74.9	.784	.722	duke	1025	acc	3	38.0	7625.0	1157	2418	.478	879	1515	.580	278	903	.308	551	803	.686	495	1072	1567	606	346	257	488	595	3143	82.7	.842	.778	63	73
309	2019	georgia	1042	sec	4	32.0	6400.0	776	1761	.441	566	1108	.511	210	653	.322	512	726	.705	357	858	1215	423	185	163	506	565	2274	71.1	.344	.111	missouri	1052	sec	4	32.0	6450.0	758	1764	.430	494	1037	.476	264	727	.363	370	526	.703	345	785	1130	354	149	53	448	625	2150	67.2	.469	.278	61	71
